2017;52;7;2017.12.31.;6;12;15;25;35;37;40;43;50;51;54;57;60;65;68;73;75;77;78;80
2017;52;6;2017.12.30.;8;9;19;25;31;32;34;35;37;38;52;56;57;59;63;64;69;70;71;72
2017;52;5;2017.12.29.;2;3;6;10;11;18;20;21;28;30;31;44;48;52;54;55;63;69;72;75
2017;52;4;2017.12.28.;10;17;27;31;34;35;36;43;47;50;52;59;60;61;62;63;71;72;76;79
2017;52;3;2017.12.27.;1;4;6;7;9;11;17;18;24;28;33;35;36;41;55;56;60;62;68;75
2017;52;2;2017.12.26.;4;10;14;15;16;18;19;22;24;30;31;42;46;49;63;71;74;76;77;80
2017;52;1;2017.12.25.;4;6;7;8;13;14;15;23;27;28;32;38;46;54;61;62;64;67;71;78
2017;51;7;2017.12.24.;4;5;11;12;20;25;30;38;41;43;45;48;50;53;57;60;65;69;70;73
2017;51;6;2017.12.23.;2;3;5;6;7;8;14;20;25;26;29;33;34;39;40;43;49;56;58;73
2017;51;5;2017.12.22.;8;9;11;13;14;20;30;32;34;40;47;48;57;58;62;67;69;71;73;77
2017;51;4;2017.12.21.;1;11;12;18;19;21;22;26;27;30;33;37;39;40;44;48;49;66;68;73
2017;51;3;2017.12.20.;7;9;11;18;23;27;32;38;41;45;53;55;58;60;62;72;73;77;78;80
2017;51;2;2017.12.19.;4;10;12;14;15;16;21;22;24;33;34;40;43;57;58;62;63;74;75;76
2017;51;1;2017.12.18.;2;4;9;17;19;21;26;29;31;38;40;46;59;60;62;63;64;72;73;75
2017;50;7;2017.12.17.;3;5;9;18;19;21;23;28;29;32;41;43;46;47;48;58;62;67;69;70
2017;50;6;2017.12.16.;5;9;15;16;17;23;31;34;37;43;45;50;51;53;54;55;56;66;72;76
2017;50;5;2017.12.15.;1;5;10;12;18;20;26;27;31;49;50;55;57;62;66;67;71;73;76;78
2017;50;4;2017.12.14.;10;11;15;18;20;23;31;40;41;49;55;57;60;61;64;68;69;74;75;78
2017;50;3;2017.12.13.;1;11;15;21;25;28;30;34;37;38;44;45;47;50;51;58;61;72;73;74
2017;50;2;2017.12.12.;6;12;13;14;21;24;26;38;41;48;52;54;62;63;64;67;69;70;77;79
2017;50;1;2017.12.11.;2;7;9;10;15;18;23;37;42;43;46;51;53;57;59;62;66;68;73;80
